massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row98	496.339679116	3.81947167478	6.26472679119e-05	-4.72959630888	2696
row99	498.345832825	3.81395682337	6.40018295595e-05	-4.71960838526	2701
row100	212.99954368	10.8051930829	6.40018295595e-05	-4.71655569789	1516
row101	234.014714997	9.79680535703	6.40018295595e-05	-4.71602817522	1766
row102	496.339665243	6.67838650145	6.72819214502e-05	-4.70025526015	2697
row103	497.343136235	3.82270923495	6.75363435527e-05	-4.69668487988	2698
row104	499.348385184	3.82135217676	6.99510847793e-05	-4.68485599929	2703
row105	482.324212124	3.85737394875	7.10134671651e-05	-4.67834217124	2678
row106	772.584147578	3.20902399417	8.04853199821e-05	-4.64266391405	2923
row107	305.251486672	3.34616116401	8.36764679796e-05	-4.6298441273	2332
row108	162.076120017	9.36507503203	8.45105549069e-05	4.62473481263	847
row109	510.355678558	3.75556672991	9.31664666099e-05	-4.59631439001	2711
row110	136.042766918	10.0992891808	9.35180462576e-05	-4.59287372734	459
row111	236.072851539	10.8712509029	0.000126374322191	-4.5075322666	3945
row112	159.157357765	3.61378549807	0.000126374322191	4.50734566621	810
row113	112.050562	9.76502164353	0.000194819920822	4.38706462871	168
row114	176.037662841	6.71438045935	0.000194819920822	-4.38519241533	1031
row115	595.492783276	3.00049264503	0.000197200765945	-4.37948921121	2781
row116	151.047797162	11.872232773	0.000219890997382	-4.34730535267	676
row117	127.050235748	10.0611887142	0.000230328876644	4.3322178967	325
row118	172.096825148	6.71038437607	0.000244306940753	4.31367040472	970
row119	380.255829562	4.24807727514	0.000280131063752	-4.27254535167	2548
row120	144.101958865	10.8185247458	0.000280131063752	4.271252044	566
row121	789.618006999	3.18515877546	0.00034549023914	-4.21067860564	2953
row122	497.343118191	6.6902299591	0.000349026430307	-4.20413840718	2699
row123	158.154016997	3.61479464298	0.000349026430307	4.20326247625	785
row124	139.050260793	8.15384274804	0.00036793149979	4.18625737455	500
row125	209.092138993	9.3233161988	0.000377445036711	4.17686221083	1463
row126	190.086226295	6.71757080015	0.000382429265291	-4.17095315723	1229
row127	199.180536601	3.61399658918	0.000422727067622	4.14059316986	1360
row128	334.295066458	3.00561130194	0.000431814502063	-4.13239543688	2445
row129	304.248147707	3.33835009499	0.000438909452564	-4.12560837607	2322
row130	788.61208464	3.18832000458	0.00046437359244	-4.1061972705	2949
row131	150.058384343	9.80156046751	0.00046437359244	-4.10533972939	667
row132	133.03179998	9.80164293922	0.000520991278143	-4.0705808975	423
row133	799.668107986	3.29227476759	0.000585469344473	-4.03520775745	2969
row134	120.080804825	8.85449959897	0.00062642403909	4.01373902587	264
row135	199.169343794	3.35541496821	0.000657396392414	-3.99777741793	1359
row136	146.117602566	4.32823362225	0.000666619538707	3.99166008611	608
row137	287.221509231	3.33673478994	0.000684521761772	-3.98193993627	2230
row138	166.086320903	8.85579309652	0.000696143621961	3.97500435503	895
row139	151.061730398	9.79946090814	0.000732812662989	-3.95813095238	678
row140	207.112880606	8.85046754361	0.000760521413318	3.94534336572	1450
row141	597.508512878	3.00225985885	0.000822395383848	-3.92063520532	4370
row142	84.0442725232	11.8823811635	0.000919558305809	-3.88457004041	38
row143	132.054153824	11.8975042728	0.000919558305809	-3.88406176482	410
row144	279.158965261	3.35969508384	0.000943143274919	-3.874638459	2151
row145	167.089611254	8.85715367108	0.00103044897455	3.84670860647	906
row146	880.589932066	3.00120723283	0.00111420371326	-3.82173380691	3083
row147	288.224853304	3.33907865387	0.00116193910114	-3.80736304612	2237
row148	111.116827138	3.35659244562	0.00117335446586	-3.80247807168	166
row149	610.504201861	3.01401994435	0.0011869789391	-3.79708064964	2793
row150	188.070650306	7.69589835493	0.00120218554257	-3.79134172015	1190
row151	547.358496094	3.70293120628	0.0012511644567	-3.77755579887	2749
row152	592.493465058	2.97531579488	0.0015043562647	-3.72074890045	2779
row153	689.558652963	3.44589840406	0.00169038329963	-3.68383181106	2837
row154	302.232518756	4.37099481709	0.00171346792545	-3.67779206283	2315
row155	289.053348999	9.96724566067	0.00180729892084	-3.65977337238	2242
row156	147.076405843	10.106347763	0.00184380624558	3.65179127315	615
row157	148.04266542	6.7142529037	0.00193995102165	-3.6344744329	626
row158	814.686932614	3.26714789731	0.00201251341177	-3.62140745561	2998
row159	267.171824561	3.36788144574	0.00203349821245	-3.61633880182	2051
row160	128.0706107	9.77143839513	0.00210076315175	3.60452983422	338
row161	142.122730356	3.80346091235	0.00211439031202	3.60066190693	535
row162	195.087785554	4.37564978388	0.00212964354933	-3.59658300851	1312
row163	140.01075387	3.36233601575	0.00214979549874	-3.59183244714	507
row164	104.106965669	6.57922915716	0.0022575373849	-3.57501791417	125
row165	744.553227107	3.19500498612	0.00257725174214	-3.53247000586	2877
row166	179.127837532	4.37517839875	0.00264267083663	-3.5228728638	1078
row167	182.13882137	4.27108573769	0.00269403336199	-3.51506991992	1110
row168	268.175172206	3.38427430903	0.00294745956689	-3.48535277008	2058
row169	160.133245912	7.38485996502	0.00324695250369	-3.45334640229	827
row170	264.180477729	3.47083174785	0.00341479502888	3.4357251724	2037
row171	174.112561544	6.71071731439	0.00362317774696	-3.41528114143	1005
row172	400.342028069	3.76884381625	0.00370989765494	-3.40599731742	2600
row173	701.558766415	3.42053495429	0.00375538954797	-3.40032665287	2842
row174	682.486353132	3.07537905437	0.00395923184602	3.38180273466	2836
row175	702.562222455	3.43508991095	0.00441751444466	-3.34519933061	2843
row176	165.112234718	4.26747559117	0.00448467369885	-3.33857172185	885
row177	575.466711539	2.97971704731	0.00476764506028	-3.31574328447	2767
row178	681.483151449	3.07408048456	0.00476764506028	3.31539626384	2835
row179	249.060962016	9.95825529871	0.00477545171547	-3.3130765112	1909
row180	155.106687516	4.19565017483	0.0048089649128	-3.30904748613	726
row181	218.138725381	8.41637103851	0.00485715861103	-3.30406905909	1591
row182	183.112874884	6.71641156777	0.0049918289047	3.29350804478	1122
row183	518.322045577	4.00667790511	0.00513862368498	-3.28240887475	2716
row184	613.523046875	2.99142322571	0.00533909667233	-3.26829424081	2798
row185	426.357601378	3.68184710887	0.00542776672743	-3.26089340928	2629
row186	168.065756256	6.71562097235	0.00542776672743	3.25946733348	915
row187	180.065567795	4.60253190613	0.00551307444439	-3.25267689058	3643
row188	123.055280434	6.71584604171	0.00562249330356	-3.24456922986	298
row189	180.159443604	3.79937528597	0.00567991746457	3.23824256495	1089
row190	247.144029875	7.69255780532	0.00567991746457	-3.23782859719	1901
row191	163.13287735	3.79946720069	0.00580658935787	3.22894212294	862
row192	190.049857892	6.71104122718	0.00593808350194	3.21993952002	1221
row193	164.136320014	3.80013847293	0.00596076438101	3.21601946368	878
row194	147.076388079	6.87883997253	0.00596076438101	-3.21531227174	614
row195	612.519663086	2.99117168782	0.00597468582886	-3.21287075145	2796
row196	152.05416253	9.80049087974	0.00603179206074	-3.20669026576	690
row197	248.147335862	7.69264965026	0.00603179206074	-3.20642447208	1907
row198	469.388840606	3.15979382128	0.00613422133118	-3.19925413215	2667
row199	139.05836337	9.88208702855	0.00633538863566	-3.18701775205	3365
row200	542.322647353	3.78322037281	0.00644216711878	-3.17987785259	2743
row201	594.509007772	2.97821230683	0.00663267207345	-3.16864128332	2780
row202	247.092393546	9.23847457591	0.00690167376578	3.1538805877	3990
row203	785.651127345	3.29446270681	0.0069573520394	-3.14959026849	2940
row204	107.070277766	3.80810849914	0.00696458780309	3.14762018901	152
row205	157.073837594	11.7754670135	0.00710724628505	-3.13928371902	755
row206	120.065543175	9.57777067637	0.00765113588313	3.11315484471	259
row207	209.153694562	3.60986604194	0.00813358476685	3.09111175355	1468
row208	676.546512076	3.46450763159	0.00837535131616	-3.07967848561	2832
row209	338.34160436	3.33678599488	0.0088423982488	-3.05981816112	2451
row210	524.37135596	3.70290365191	0.00884663513352	-3.05804801735	2726
row211	156.07682491	11.7754296911	0.0092561680816	-3.04116296243	737
row212	525.374697635	3.70120072502	0.00925778849228	-3.03950405619	2728
row213	89.059652909	3.80364270049	0.00933690354567	3.03502999783	63
row214	180.065528128	6.71078191832	0.00936135695708	-3.03255697439	3642
row215	232.117945931	4.37089250103	0.00961875276162	3.02177282838	1752
row216	133.060769734	12.1002112143	0.00962570341129	-3.01995099584	424
row217	558.473051848	3.04166015559	0.00967993842672	-3.01647114467	2757
row218	232.15431364	7.6069807004	0.0101891039471	-2.99743795989	1754
row219	146.081198743	8.32931134828	0.0102526658986	2.99375076467	599
row220	199.096617299	4.36536888625	0.0110046295093	-2.96793906551	4907
row221	519.32546194	3.99289224802	0.0117937595753	-2.94251627727	2718
row222	148.096823319	3.80393541033	0.0127546360023	2.91380652938	637
row223	786.65692393	3.30119168898	0.0131960930725	-2.90039425333	2943
row224	200.172691752	3.36250563691	0.0141062821081	-2.8755067168	1372
row225	199.107791965	6.74435836475	0.0144686802441	-2.86503791266	3750
row226	181.162771586	3.80665268725	0.0151193868986	2.84798450775	1101
row227	203.139155739	10.3351863693	0.015598805448	2.83539445961	1405
row228	212.149306919	4.40797920596	0.0166125883032	-2.81149326862	1507
row229	314.232429981	6.71001001068	0.017602056969	-2.78929484659	2372
row230	546.35525216	3.69143678014	0.0190525999315	-2.75931196029	2746
row231	619.49072876	2.92791745755	0.0199743784195	-2.74069273049	2803
row232	204.12314174	6.71267228872	0.0200204644053	-2.73829579806	1420
row233	127.086596061	6.71790310463	0.0208099416815	-2.72271161675	330
row234	188.07065763	9.95592112508	0.0209499245449	-2.71871825736	1189
row235	187.096441672	4.38444408686	0.0225638476103	-2.69008189846	1173
row236	614.535410842	2.98480332695	0.0227094756488	-2.68616959334	2799
row237	159.076462896	12.419902031	0.0228382510908	-2.68254583636	798
row238	157.080165963	11.7724593988	0.0229486000446	-2.67923176683	756
row239	110.071297093	11.7797875746	0.0231862507766	-2.67390663904	162
row240	130.049894669	6.71171113046	0.0236328080095	-2.66535019681	367
row241	526.377429447	3.70252190017	0.0248389013072	-2.64543385901	2729
row242	286.201093073	4.39654007674	0.0249684895945	-2.64197321539	2226
row243	146.060057949	9.95492012053	0.0257764952073	-2.62862333518	597
row244	299.258009042	3.05009506547	0.0258125304154	-2.6265768702	2289
row245	512.334872714	4.20078622348	0.0258556334166	-2.62392183989	4343
row246	314.232453597	4.36989347173	0.0258556334166	-2.62291854355	2371
row247	114.034041318	8.58986693286	0.0267828154858	2.60826600667	175
row248	205.097262132	9.95605280951	0.0274255843824	-2.59788188864	1439
row249	213.09843031	4.66011704545	0.0286371204359	-2.58014134612	1520
row250	568.339757746	3.67488107021	0.0286971627372	-2.57784434995	2763
row251	731.605558675	3.37123630729	0.0292718364349	-2.56886569927	2861
row252	206.100569273	9.95654527397	0.0308338339098	-2.54671073446	1448
row253	196.15445088	4.35510243609	0.0308338339098	-2.54618639164	1328
row254	732.553580271	3.24733806159	0.0310350319275	-2.54221823412	2863
row255	115.086633231	9.1813157524	0.0321122674088	2.52773315808	198
row256	272.185426448	6.70998645593	0.0335250288632	-2.50977796668	2094
row257	225.148548453	3.58881643063	0.0339239452017	2.50374672352	1659
row258	118.04987377	9.11566244783	0.0346985076297	2.4935784841	229
row259	281.247324277	3.01220610434	0.0349151700401	-2.48969247635	2185
row260	132.142080272	9.27349271079	0.0365365916725	2.47067451713	420
row261	158.117635572	4.39119132418	0.0365917515018	-2.46860369205	778
row262	317.268570818	2.99278254469	0.0368349988637	-2.46455362442	2392
row263	201.112250869	4.34517558325	0.0383648599106	-2.4472560258	1382
row264	219.142042962	8.41412219989	0.0410339250815	-2.4194712449	3867
row265	116.070477009	8.61149454931	0.0416952105008	2.41170375983	214
row266	150.058374104	6.72035305874	0.0418248296768	2.40900028393	668
row267	105.073995891	10.2258736913	0.0419495384448	2.40635027167	134
row268	176.103011985	12.4235297981	0.0426326729731	-2.39850594205	1037
row269	176.074062874	4.27690699487	0.0428614971085	-2.39492066966	1034
row270	195.122821432	4.40422173628	0.0428908553738	-2.39318340038	1322
row271	240.142365985	4.38086801218	0.0441271615344	-2.380464998	1833
row272	168.101977435	6.71441239098	0.0463572848203	-2.35938192731	3577
row273	185.117389163	4.38696326491	0.0465712312636	-2.35607843281	1149
row274	117.091008973	4.12308675296	0.0477438938993	2.34466663431	3256
row275	757.556735335	3.22221415278	0.0484640609241	-2.33719987601	2895
row276	134.081023668	11.7054950281	0.0511194173329	-2.31334565982	443
row277	230.158011343	10.5509918864	0.0511194173329	2.31278668421	1731
row278	729.589954215	3.38676286191	0.0514384708477	-2.30881165853	2855
row279	177.106335991	12.4233976027	0.0518421204198	-2.30419108218	1053
row280	273.185812054	3.45163469362	0.0522302897785	-2.29971449754	2096
row281	663.453161541	3.07059012743	0.0566101066285	2.26541909489	2824
row282	106.04988068	12.4684519451	0.0569079723669	2.2618102612	144
row283	760.583855478	3.20659415472	0.0571202849922	-2.25882871537	2901
row284	703.574441609	3.41256520774	0.0608112035594	-2.23155925171	2844
row285	118.052451226	10.4183518323	0.062892231608	-2.21514308495	232
row286	615.538849369	2.99217065465	0.062892231608	-2.2146841231	2800
row287	176.07068129	8.2961942401	0.0650645196186	-2.19906987904	1033
row288	251.185222749	3.75475806102	0.0659409264427	-2.19201680935	1931
row289	200.128239751	6.73195562925	0.0665423924926	2.18533864596	1366
row290	343.189620417	9.2923357267	0.0665423924926	2.18530883435	2472
row291	104.070601815	10.2203901811	0.0672644870156	2.17932939181	122
row292	149.100242908	10.1924075252	0.0725511358077	-2.14591093585	3452
row293	664.456694685	3.07828230719	0.0735783112548	2.1371793827	2825
row294	757.621024392	3.3754228403	0.0735783112548	-2.13702947098	2896
row295	193.09492997	4.6624185428	0.0738744289681	-2.13363626784	1271
row296	454.29274401	3.81597289106	0.0738744289681	2.13242879819	2654
row297	328.248145512	4.31440126643	0.0750938656338	-2.12399790061	2419
row298	189.123420816	10.435195654	0.0767463294305	2.11323667604	1213
row299	145.105297089	9.19850094314	0.0794451561399	2.09693280146	588
row300	265.118136686	4.4335869256	0.08198822671	-2.08187323318	5128
row301	152.070632299	6.70876916231	0.0820162152723	2.08028348031	692
row302	160.034530981	10.5680084086	0.0839054311826	-2.06895620406	815
row303	104.052838157	9.80154753528	0.0849181473793	-2.06229331342	121
row304	194.146884373	4.13190482488	0.0871687024852	-2.0494304007	1299
row305	114.055063963	9.6258286819	0.0954742112936	2.00789016855	177
row306	132.065557222	8.3417847294	0.0957290627433	2.00525513555	413
row307	187.096541821	6.70944679327	0.0977625290076	-1.99445831181	1174
row308	148.060445612	9.5993902709	0.100583739487	-1.98030532728	631
row309	246.123644855	9.96030024648	0.102364272239	-1.97098862862	1887
row310	704.577804565	3.41484495972	0.103447741713	-1.96480627609	2845
row311	189.073888277	9.95317964206	0.105151267364	-1.95599889222	1205
row312	204.123168509	4.37370738497	0.10944757536	-1.93642417462	3779
row313	144.101975301	9.19625632448	0.110594716914	1.93023120686	565
row314	761.58776213	3.20233150833	0.117426557614	-1.90137114703	2902
row315	218.211481596	6.69937511562	0.119788509712	-1.8907430641	1599
row316	132.061895872	9.28242044809	0.119839911738	1.88908352721	411
row317	164.029382279	11.5999646262	0.12144258307	-1.88148805296	869
row318	200.054365519	9.03911797826	0.124979826139	-1.86671584382	1364
row319	170.117574661	6.71231884259	0.127315540282	1.8566320823	944
row320	342.263850162	4.15032438856	0.130166676588	-1.8448177205	2469
row321	680.479823062	3.07306981084	0.13211371731	1.83552462654	2834
row322	286.201059702	6.71285183892	0.13211371731	-1.8349289847	2225
row323	131.081559332	11.7969044265	0.137373734854	-1.81505481697	399
row324	105.110563819	16.7011050266	0.14484236284	1.78841419155	137
row325	239.148649316	4.38227518452	0.14766600201	-1.77648743493	1824
row326	266.121456269	6.71217892107	0.14766600201	-1.77622523511	2042
row327	315.235863037	4.37261360319	0.1476708561	-1.77372682573	2378
row328	133.099021064	9.28805597918	0.1476708561	1.77246055601	436
row329	129.127384132	3.49848189926	0.1476708561	-1.77100820103	357
row330	288.216820417	4.3840229851	0.1476708561	-1.77035235173	2234
row331	482.360557992	3.86972975835	0.1503307258	1.75902959421	2680
row332	129.102224986	10.8821118449	0.1503307258	1.75884083209	353
row333	91.058296053	11.7939896103	0.151418747498	-1.75390307201	73
row334	248.149168212	9.47752928409	0.151933278963	1.75081059779	1908
row335	160.096874183	10.2328499869	0.15201226441	1.7491110158	817
row336	159.027786255	9.03375257119	0.152175900467	-1.74714509903	789
row337	153.065878718	6.75941942253	0.158239134858	1.72668737472	704
row338	90.0549752085	11.7950020218	0.158786130209	-1.72355302055	67
row339	230.095791926	11.9510369298	0.160041146565	-1.71825383608	1724
row340	244.190778475	3.87308355631	0.16139002343	-1.7126932556	1870
row341	206.127345226	9.28120147161	0.164854048311	-1.70080023458	1449
row342	139.050135732	9.04449488445	0.166737825746	-1.69374498773	502
row343	242.284095965	6.71101664839	0.167239845223	-1.69081388515	1844
row344	160.096846932	6.71847126504	0.168699956071	-1.68506516298	824
row345	154.069228724	6.76426534495	0.168992264581	1.68276601926	716
row346	175.001748678	9.03496360211	0.174863395279	-1.66281102883	1016
row347	260.185491761	6.71452574696	0.174863395279	-1.66152405099	2006
row348	151.057927258	9.80727609407	0.174863395279	1.6614322358	677
row349	202.107325769	4.37691728208	0.176420546117	1.65555447605	1391
row350	265.118113066	6.71132185144	0.177401846351	-1.65133508246	2038
row351	300.201438378	4.30861422124	0.177519916319	-1.64956747413	2293
row352	202.107466513	6.7121410988	0.178917645922	1.6441908209	1389
row353	102.054975221	9.79951395738	0.180457806343	-1.63843965818	109
row354	137.045839132	9.04270668723	0.187972894672	-1.61632856169	480
row355	134.108634059	9.30018421682	0.188095272114	1.61421477825	3349
row356	163.115813908	10.7418861628	0.188095272114	1.61312817005	859
row357	164.119436164	10.7393043131	0.192837616465	1.59897277962	877
row358	140.068200217	9.59522505195	0.194656570386	1.59272229973	510
row359	178.072381738	9.03937848078	0.203264662054	-1.56895806272	1068
row360	142.08635962	9.04297342577	0.206333265968	1.55973345006	531
row361	129.065845552	10.9377792422	0.206924485452	-1.55680044098	3305
row362	733.556831965	3.2348017414	0.207825839652	-1.55256225363	2868
row363	202.143864176	6.71118762425	0.207825839652	1.55165444307	1394
row364	173.117157217	4.25529260877	0.209016083105	-1.54723496616	989
row365	162.050171708	10.4026374615	0.214515253257	-1.53218093078	842
row366	175.071430149	9.92745219836	0.214576953416	1.53059048001	1019
row367	148.060419986	11.7584354239	0.215752891698	1.52577096217	630
row368	143.08161308	10.3312146037	0.215752891698	-1.52484068034	544
row369	163.109594445	10.7406219766	0.21742171774	1.5183139888	855
row370	198.112592578	4.38443258855	0.21742171774	1.51790909797	1340
row371	745.592627892	3.1969129755	0.218325553663	-1.51428523881	2881
row372	316.24815979	6.7085415433	0.221424849798	-1.50537853219	2385
row373	114.055031103	8.43270522521	0.22257918543	1.50118457834	176
row374	105.073990337	11.1499613848	0.228927996422	1.48473163395	135
row375	256.175326498	4.38253153783	0.23065684541	-1.47926245874	1976
row376	256.165400187	6.70207368158	0.233764372177	1.47062899388	1970
row377	162.112485598	10.7402116694	0.235642600838	1.46487726274	848
row378	217.129543516	11.6414348776	0.237918484262	-1.45750321676	1582
row379	288.216792163	6.71057538781	0.237918484262	-1.4568125354	2235
row380	257.113046515	8.04658580548	0.242607198955	1.44477628497	1982
row381	164.116464314	10.7396773713	0.243393331311	1.4415803244	876
row382	157.097244056	6.73510110094	0.245090030556	-1.43635586576	761
row383	194.092490031	6.79009214638	0.249537119485	1.4250711743	1295
row384	239.138904973	6.70223023443	0.250555778459	-1.4213990814	1821
row385	216.159542285	4.31319831703	0.25455887495	1.41122908491	1572
row386	212.095165486	4.63103808313	0.259438858486	-1.39888297495	1499
row387	184.096899196	6.7111141752	0.259438858486	1.39710956578	4854
row388	198.087410198	9.1032100633	0.259438858486	-1.39640744525	1338
row389	169.085983169	6.707108773	0.260138780909	1.39347765598	929
row390	174.112560667	9.82136113308	0.261259402556	1.38965390437	1004
row391	131.089657024	9.51298111361	0.263150159345	1.38420115595	402
row392	788.670919565	3.32101145049	0.264795313049	-1.3781515548	2951
row393	133.105275706	9.28400534311	0.264795313049	1.37786075205	437
row394	132.10193634	9.28268114994	0.265380029599	1.3752002082	417
row395	134.106129659	9.28237363941	0.268700515175	1.36679068921	450
row396	229.154701835	10.5569367841	0.272760010237	1.35690805099	1713
row397	138.049180624	9.04045057562	0.276281334264	-1.3482170338	488
row398	705.581534536	3.4138461302	0.27735891121	-1.34457890989	2848
row399	102.054974001	11.5988692734	0.277831259311	1.34218519659	107
row400	154.072402376	9.03697799013	0.27887230874	-1.33863174886	4735
row401	188.128160477	6.71155794477	0.280184543057	1.33453188295	1196
row402	138.05500683	9.88574317021	0.285302040333	-1.32275264569	490
