massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row127	188.070650306	7.69589835493	0.00809174029713	-3.25552193361	1190
row128	139.050260793	8.15384274804	0.00929671480833	3.20768791775	500
row129	334.295066458	3.00561130194	0.00958706981747	-3.19504536704	2445
row130	172.096825148	6.71038437607	0.010033678139	3.17752284109	970
row131	199.180536601	3.61399658918	0.0104192179673	3.1625474318	1360
row132	304.248147707	3.33835009499	0.0119186702714	-3.11536452172	2322
row133	788.61208464	3.18832000458	0.0121593980236	-3.10467939696	2949
row134	139.05836337	9.88208702855	0.0121593980236	-3.1036592704	3365
row135	289.053348999	9.96724566067	0.0128413161011	-3.08287581093	2242
row136	158.154016997	3.61479464298	0.0133696357347	3.06682617537	785
row137	150.058384343	9.80156046751	0.0140132696226	-3.04847523379	667
row138	133.03179998	9.80164293922	0.0147951458368	-3.02760043727	423
row139	199.169343794	3.35541496821	0.0153026187715	-3.01366700023	1359
row140	597.508512878	3.00225985885	0.0158732005701	-2.99872453135	4370
row141	526.377429447	3.70252190017	0.0171061197265	-2.97063372007	2729
row142	287.221509231	3.33673478994	0.0174262400803	-2.96181796967	2230
row143	146.117602566	4.32823362225	0.0175695424784	2.95657480047	608
row144	120.080804825	8.85449959897	0.0182902103298	2.93940056885	264
row145	302.232518756	4.37099481709	0.0182902103298	-2.93787792061	2315
row146	744.553227107	3.19500498612	0.0185806131217	-2.93003421908	2877
row147	288.224853304	3.33907865387	0.0190659707138	-2.91870468287	2237
row148	547.358496094	3.70293120628	0.0191092005381	-2.91555762815	2749
row149	132.054153824	11.8975042728	0.0191661839585	-2.90891501642	410
row150	151.061730398	9.79946090814	0.0191661839585	-2.90763950868	678
row151	160.133245912	7.38485996502	0.0191661839585	-2.9075291661	827
row152	84.0442725232	11.8823811635	0.0204380385531	-2.88228422678	38
row153	799.668107986	3.29227476759	0.0204380385531	-2.88045675475	2969
row154	207.112880606	8.85046754361	0.0206671865193	2.87425607763	1450
row155	166.086320903	8.85579309652	0.0207587745012	2.87042754126	895
row156	279.158965261	3.35969508384	0.0221707422089	-2.84495847375	2151
row157	111.116827138	3.35659244562	0.0223033619543	-2.84058803679	166
row158	682.486353132	3.07537905437	0.0233418753524	2.82219347136	2836
row159	168.065756256	6.71562097235	0.0241029949498	2.80852464788	915
row160	155.106687516	4.19565017483	0.0258506633863	-2.78124475675	726
row161	249.060962016	9.95825529871	0.0265503690145	-2.76941001297	1909
row162	681.483151449	3.07408048456	0.0265954349125	2.76657099338	2835
row163	167.089611254	8.85715367108	0.0287758383988	2.73587494961	906
row164	264.180477729	3.47083174785	0.029083889111	2.72979084756	2037
row165	190.049857892	6.71104122718	0.029854146072	2.7180735119	1221
row166	880.589932066	3.00120723283	0.0301578571782	-2.71218251388	3083
row167	610.504201861	3.01401994435	0.0302149601582	-2.70930117211	2793
row168	182.13882137	4.27108573769	0.0306981946255	-2.70132398897	1110
row169	157.073837594	11.7754670135	0.0310403072429	-2.69509672826	755
row170	213.09843031	4.66011704545	0.0329493733934	-2.67100876147	1520
row171	267.171824561	3.36788144574	0.0330347630337	-2.66682479522	2051
row172	188.07065763	9.95592112508	0.0330347630337	-2.66385951844	1189
row173	195.087785554	4.37564978388	0.0330347630337	-2.66274428829	1312
row174	814.686932614	3.26714789731	0.0330347630337	-2.65964172784	2998
row175	518.322045577	4.00667790511	0.0330347630337	-2.65936120834	2716
row176	592.493465058	2.97531579488	0.0336761157268	-2.65014290625	2779
row177	142.122730356	3.80346091235	0.0342245791379	2.64187934738	535
row178	140.01075387	3.36233601575	0.0342245791379	-2.63996533685	507
row179	247.144029875	7.69255780532	0.0345919251059	-2.63391877047	1901
row180	148.060445612	9.5993902709	0.0359861539251	-2.61712465688	631
row181	114.034041318	8.58986693286	0.0368771424486	2.60591144888	175
row182	104.106965669	6.57922915716	0.0377774756033	-2.59296034621	125
row183	268.175172206	3.38427430903	0.0377774756033	-2.59274708447	2058
row184	180.065567795	4.60253190613	0.0391428299962	-2.57733634019	3643
row185	232.117945931	4.37089250103	0.039185535228	2.57488092892	1752
row186	165.112234718	4.26747559117	0.0408119512738	-2.55746630295	885
row187	179.127837532	4.37517839875	0.0412785687633	-2.55112129718	1078
row188	156.07682491	11.7754296911	0.0415140293019	-2.54693582431	737
row189	689.558652963	3.44589840406	0.0438570879002	-2.52399044515	2837
row190	130.049894669	6.71171113046	0.0443394819166	-2.5177872655	367
row191	248.147335862	7.69264965026	0.0453986040842	-2.50672450587	1907
row192	240.142365985	4.38086801218	0.0458077594807	-2.50108190548	1833
row193	205.097262132	9.95605280951	0.0458077594807	-2.49927303419	1439
row194	206.100569273	9.95654527397	0.0477615585425	-2.48117438499	1448
row195	160.034530981	10.5680084086	0.0486860782064	-2.47176491591	815
row196	146.060057949	9.95492012053	0.0492145176367	-2.46559466615	597
row197	199.107791965	6.74435836475	0.0495701678268	-2.46082173984	3750
row198	185.117389163	4.38696326491	0.0545592409615	-2.42137894987	1149
row199	212.149306919	4.40797920596	0.0573579093485	-2.39968960776	1507
row200	338.34160436	3.33678599488	0.0574187461269	-2.39728966205	2451
row201	147.076405843	10.106347763	0.057708795751	2.39261753982	615
row202	174.112561544	6.71071731439	0.057708795751	-2.3913591155	1005
row203	785.651127345	3.29446270681	0.0590087860693	-2.38056656344	2940
row204	218.138725381	8.41637103851	0.0629113934703	-2.35128290398	1591
row205	519.32546194	3.99289224802	0.0629113934703	-2.35111912317	2718
row206	152.05416253	9.80049087974	0.0688318907145	-2.31295452866	690
row207	701.558766415	3.42053495429	0.0696745255284	-2.30467940692	2842
row208	148.04266542	6.7142529037	0.0696745255284	-2.30269527949	626
row209	123.055280434	6.71584604171	0.0696745255284	-2.30216188821	298
row210	180.065528128	6.71078191832	0.0807346968673	-2.23985713994	3642
row211	426.357601378	3.68184710887	0.0822998362273	-2.22994298787	2629
row212	110.071297093	11.7797875746	0.0832058956623	-2.2234380702	162
row213	702.562222455	3.43508991095	0.0832250876021	-2.22138719237	2843
row214	575.466711539	2.97971704731	0.0837332613671	-2.21690794885	2767
row215	189.073888277	9.95317964206	0.08423405573	-2.21248372483	1205
row216	400.342028069	3.76884381625	0.086170178785	-2.20106219538	2600
row217	232.15431364	7.6069807004	0.0862253892748	-2.1988625971	1754
row218	159.076462896	12.419902031	0.0863020442896	-2.19656658526	798
row219	157.080165963	11.7724593988	0.0899854205435	-2.177097342	756
row220	116.070477009	8.61149454931	0.0905732420698	2.17243395894	214
row221	132.142080272	9.27349271079	0.094222714676	2.15381230202	420
row222	594.509007772	2.97821230683	0.0975535753278	-2.13712393865	2780
row223	118.04987377	9.11566244783	0.0976571237426	2.13475538009	229
row224	199.096617299	4.36536888625	0.0989028483912	-2.12743255951	4907
row225	469.388840606	3.15979382128	0.100209510972	-2.11990916439	2667
row226	202.107325769	4.37691728208	0.100366276019	2.11733834798	1391
row227	180.159443604	3.79937528597	0.100517553184	2.11396008652	1089
row228	246.123644855	9.96030024648	0.100517553184	-2.11291151303	1887
row229	133.060769734	12.1002112143	0.102231846436	-2.10375817082	424
row230	164.136320014	3.80013847293	0.102694859785	2.09993383725	878
row231	200.054365519	9.03911797826	0.103615436698	-2.09236046941	1364
row232	163.13287735	3.79946720069	0.103615436698	2.09234497189	862
row233	183.112874884	6.71641156777	0.109315383926	2.06552641324	1122
row234	732.553580271	3.24733806159	0.109315383926	-2.06538169631	2863
row235	107.070277766	3.80810849914	0.110475973171	2.05891441129	152
row236	612.519663086	2.99117168782	0.110519195796	-2.0568886935	2796
row237	146.081198743	8.32931134828	0.112345460139	2.04786680234	599
row238	613.523046875	2.99142322571	0.113997815156	-2.03961282482	2798
row239	132.061895872	9.28242044809	0.116645157457	2.02766157467	411
row240	286.201093073	4.39654007674	0.121030303792	-2.00949121887	2226
row241	159.027786255	9.03375257119	0.122468788682	-2.00239718387	789
row242	187.096441672	4.38444408686	0.124204019283	-1.99428983205	1173
row243	200.172691752	3.36250563691	0.125759214776	-1.98339328795	1372
row244	175.001748678	9.03496360211	0.125759214776	-1.98333180972	1016
row245	147.076388079	6.87883997253	0.125759214776	-1.98196271857	614
row246	209.153694562	3.60986604194	0.125759214776	1.98140731887	1468
row247	201.112250869	4.34517558325	0.12614307787	-1.97822520587	1382
row248	676.546512076	3.46450763159	0.126812505704	-1.97403980344	2832
row249	149.100242908	10.1924075252	0.130814347177	-1.95825090825	3452
row250	558.473051848	3.04166015559	0.132900541665	-1.9492928679	2757
row251	174.112584812	4.38959529295	0.133763671999	1.94455440609	1008
row252	143.08161308	10.3312146037	0.134328534211	-1.94084101522	544
row253	251.185222749	3.75475806102	0.140184737681	-1.91960979335	1931
row254	204.12314174	6.71267228872	0.144848442555	-1.90262930703	1420
row255	168.101977435	6.71441239098	0.144848442555	-1.90100124339	3577
row256	568.339757746	3.67488107021	0.144981256395	-1.89726762436	2763
row257	127.086596061	6.71790310463	0.144981256395	-1.89698520752	330
row258	546.35525216	3.69143678014	0.147543397873	-1.88711575873	2746
row259	198.087410198	9.1032100633	0.148755858745	-1.88154303662	1338
row260	193.09492997	4.6624185428	0.148882877177	-1.87780623061	1271
row261	148.096823319	3.80393541033	0.148882877177	1.8775852928	637
row262	512.334872714	4.20078622348	0.151792320757	-1.86682441889	4343
row263	314.232429981	6.71001001068	0.15202811876	-1.86432940466	2372
row264	120.065543175	9.57777067637	0.152848137386	1.86005525341	259
row265	786.65692393	3.30119168898	0.153453269851	-1.85644824659	2943
row266	619.49072876	2.92791745755	0.154386503569	-1.85185619613	2803
row267	195.122821432	4.40422173628	0.157845628907	-1.83971668347	1322
row268	542.322647353	3.78322037281	0.158583960613	-1.83576785834	2743
row269	176.103011985	12.4235297981	0.158678237692	-1.83373673363	1037
row270	181.162771586	3.80665268725	0.161700552631	1.82309458992	1101
row271	731.605558675	3.37123630729	0.162491837403	-1.81904081889	2861
row272	89.059652909	3.80364270049	0.162711774476	1.81494277185	63
row273	164.029382279	11.5999646262	0.162711774476	-1.81492108972	869
row274	314.232453597	4.36989347173	0.166017723909	-1.80212531084	2371
row275	757.556735335	3.22221415278	0.166017723909	-1.80190926901	2895
row276	160.096846932	6.71847126504	0.167594050766	-1.79567984376	824
row277	247.092393546	9.23847457591	0.172793228742	1.77934220188	3990
row278	117.091008973	4.12308675296	0.174092894135	1.77401561902	3256
row279	178.072381738	9.03937848078	0.180653052725	-1.75299788871	1068
row280	177.106335991	12.4233976027	0.180653052725	-1.75271879818	1053
row281	272.185426448	6.70998645593	0.201031069772	-1.69709891223	2094
row282	663.453161541	3.07059012743	0.201031069772	1.69696892798	2824
row283	266.121456269	6.71217892107	0.205376027581	-1.68462763933	2042
row284	139.050135732	9.04449488445	0.212403878521	-1.66611425725	502
row285	219.142042962	8.41412219989	0.222497800301	-1.64103885448	3867
row286	196.15445088	4.35510243609	0.225978882434	-1.63142312238	1328
row287	760.583855478	3.20659415472	0.225991684327	-1.62962665975	2901
row288	162.050171708	10.4026374615	0.227302847585	-1.62492932403	842
row289	614.535410842	2.98480332695	0.232339056873	-1.612015875	2799
row290	106.04988068	12.4684519451	0.232551119646	1.60978779424	144
row291	328.248145512	4.31440126643	0.234794044158	-1.60312215199	2419
row292	158.117635572	4.39119132418	0.235244760729	-1.60038353597	778
row293	138.049180624	9.04045057562	0.236103523717	-1.59676266858	488
row294	133.099021064	9.28805597918	0.237858713963	1.59120897335	436
row295	176.07068129	8.2961942401	0.239420178798	-1.58609407762	1033
row296	729.589954215	3.38676286191	0.242934265967	-1.57682807684	2855
row297	253.154569706	4.14302397824	0.252259590351	1.55438913786	1960
row298	733.556831965	3.2348017414	0.252259590351	-1.55376934234	2868
row299	214.252950696	6.77671316705	0.25600085465	-1.54432426511	1544
row300	241.031003152	12.5978707577	0.262505175818	1.52939502971	1839
row301	703.574441609	3.41256520774	0.263598083581	-1.52545095295	2844
row302	281.247324277	3.01220610434	0.26518132839	-1.52053758193	2185
row303	176.074062874	4.27690699487	0.267159868112	-1.51485500895	1034
row304	299.258009042	3.05009506547	0.271894123371	-1.50377992807	2289
row305	137.045839132	9.04270668723	0.283011710102	-1.48060115163	480
row306	118.052451226	10.4183518323	0.28868760499	-1.46814715414	232
row307	104.052838157	9.80154753528	0.293570459291	-1.45457858524	121
row308	203.139155739	10.3351863693	0.293570459291	1.45325234632	1405
row309	134.081023668	11.7054950281	0.293570459291	-1.45283520196	443
row310	194.146884373	4.13190482488	0.293570459291	-1.45203027749	1299
row311	212.095165486	4.63103808313	0.294138692982	-1.44922804521	1499
row312	171.076453962	8.30022523384	0.294590797226	-1.44504760145	953
row313	265.118136686	4.4335869256	0.294590797226	-1.44490169214	5128
row314	131.081559332	11.7969044265	0.297614581336	-1.43532216205	399
row315	145.105297089	9.19850094314	0.297614581336	1.43500709617	588
row316	115.086633231	9.1813157524	0.297614581336	1.43330084419	198
row317	187.096541821	6.70944679327	0.297614581336	-1.432384542	1174
row318	160.096874183	10.2328499869	0.299996593585	1.42628500227	817
row319	184.096931056	4.41351942383	0.300825558889	1.42304335454	4855
row320	91.058296053	11.7939896103	0.305080578218	-1.41358046827	73
row321	152.070632299	6.70876916231	0.307314622882	1.40782333218	692
row322	154.072402376	9.03697799013	0.311988137371	-1.39772875883	4735
row323	315.235863037	4.37261360319	0.315657855645	-1.38949305815	2378
row324	157.097244056	6.73510110094	0.315891211457	-1.38735624281	761
row325	342.263850162	4.15032438856	0.319622401904	-1.3790678828	2469
row326	105.073995891	10.2258736913	0.320179101468	1.37637093786	134
row327	90.0549752085	11.7950020218	0.325414886086	-1.36553337494	67
row328	218.211481596	6.69937511562	0.329820699937	-1.3562192904	1599
row329	761.58776213	3.20233150833	0.331003921909	-1.35246938047	2902
row330	144.101975301	9.19625632448	0.33165215071	1.34964025687	565
row331	343.189620417	9.2923357267	0.332109562365	1.34714122539	2472
row332	230.158011343	10.5509918864	0.333760657471	1.3426085185	1731
row333	225.148548453	3.58881643063	0.333952983704	1.34056906341	1659
row334	134.108634059	9.30018421682	0.334177543428	1.33847817781	3349
row335	103.069531816	9.63255961593	0.335299751404	-1.33486122954	116
row336	317.268570818	2.99278254469	0.33747283366	-1.32946658709	2392
row337	757.621024392	3.3754228403	0.341947122131	-1.32021296089	2896
row338	174.112560667	9.82136113308	0.342796214864	1.31675879424	1004
row339	704.577804565	3.41484495972	0.342796214864	-1.31538469116	2845
row340	273.185812054	3.45163469362	0.343110889085	-1.31316008912	2096
row341	239.148649316	4.38227518452	0.343471409503	-1.31028603209	1824
row342	138.054955363	6.72646302081	0.343471409503	-1.30917241064	491
row343	788.670919565	3.32101145049	0.344736362918	-1.30536251192	2951
row344	664.456694685	3.07828230719	0.346392558824	1.30045628682	2825
row345	200.128239751	6.73195562925	0.346392558824	1.29922248837	1366
row346	170.117574661	6.71231884259	0.347575394153	1.29556581761	944
row347	680.479823062	3.07306981084	0.349113786175	1.29132223931	2834
row348	150.058374104	6.72035305874	0.356935429904	1.2751422273	668
row349	183.974693576	12.4944240934	0.356935429904	1.27503298094	1125
row350	144.101989304	6.7077556235	0.363168681625	-1.26200611423	568
row351	141.065876911	8.53790969116	0.363168681625	-1.26150198284	516
row352	131.089654521	10.3136792158	0.367533464768	-1.25276683227	401
row353	153.065878718	6.75941942253	0.373442530022	1.24162328492	704
row354	242.284095965	6.71101664839	0.384549852965	-1.22242974021	1844
row355	151.096529749	6.6976043427	0.388824973904	-1.21409053327	683
row356	114.055063963	9.6258286819	0.390296201272	1.21011945171	177
row357	128.070602962	6.71255657271	0.39867127571	-1.19557319346	5793
row358	154.069228724	6.76426534495	0.400622839059	1.19090468415	716
row359	134.081169025	7.23370454806	0.402497935855	-1.18531862206	444
row360	182.08128106	10.8253124027	0.402497935855	1.1846643953	1105
row361	286.201059702	6.71285183892	0.402539431795	-1.18290800288	2225
row362	288.216820417	4.3840229851	0.403386011219	-1.17993341813	2234
row363	189.123420816	10.435195654	0.407989093342	1.17128984262	1213
row364	104.070601815	10.2203901811	0.409767665671	1.16692529996	122
row365	140.068200217	9.59522505195	0.41009304162	1.16079737506	510
row366	615.538849369	2.99217065465	0.41009304162	-1.16066749849	2800
row367	130.086324089	10.3158538638	0.41009304162	-1.15941898017	371
row368	204.123168509	4.37370738497	0.41009304162	-1.15823672391	3779
row369	148.096826375	10.9467899537	0.41009304162	-1.15802461772	641
row370	303.023937828	10.4124143605	0.411912031765	-1.15361374396	2319
row371	129.127384132	3.49848189926	0.413719083665	-1.14922830211	357
row372	239.127763278	3.59801563435	0.41440561274	-1.14652814407	1819
row373	157.060843919	9.81763855335	0.41579557457	-1.14277745512	754
row374	183.084596032	10.8254468782	0.427794024355	1.12332133308	1116
row375	136.075745934	10.8269335321	0.431776325261	1.11581257175	467
row376	164.119436164	10.7393043131	0.435482025181	1.10862030189	877
row377	174.131865012	9.28929556927	0.435482025181	1.10705664128	1010
row378	262.14361512	6.6858191201	0.436053353694	-1.10409992079	2019
row379	151.057927258	9.80727609407	0.436053353694	1.1013922124	677
row380	158.0812246	9.01090386508	0.436053353694	-1.10120292602	3502
row381	139.050258954	7.04541618977	0.437260309915	1.09777822721	499
row382	161.09232039	6.73059151902	0.437643873505	1.0955535445	835
row383	138.05500683	9.88574317021	0.439079242682	-1.09142910813	490
row384	175.107808966	10.8435925992	0.439079242682	-1.09014015762	1022
row385	266.121519186	4.45711663365	0.440074534753	-1.08609384403	2043
row386	265.118113066	6.71132185144	0.440074534753	-1.08537606964	2038
row387	202.107466513	6.7121410988	0.443837592899	1.07826496569	1389
row388	138.042923535	9.04319852431	0.444196646704	-1.07608915706	487
row389	316.24815979	6.7085415433	0.446125699965	-1.07164775905	2385
row390	300.201438378	4.30861422124	0.447432575819	-1.06728897252	2293
row391	223.096549385	3.49122227776	0.447432575819	-1.06645745165	1642
row392	256.175326498	4.38253153783	0.451876466427	-1.05841595319	1976
row393	134.106129659	9.28237363941	0.453978952008	1.05332502698	450
row394	145.097196012	11.1439323125	0.453978952008	1.05210216316	583
row395	146.081210836	10.3550096682	0.459496270615	-1.04258290467	600
row396	194.092490031	6.79009214638	0.460145311168	1.04000903413	1295
row397	163.115813908	10.7418861628	0.460300507508	1.03813909577	859
row398	248.149168212	9.47752928409	0.466271718016	1.02803490288	1908
row399	129.102224986	10.8821118449	0.470260506991	1.02077062509	353
row400	217.129543516	11.6414348776	0.472832477389	-1.01551251234	1582
row401	132.065557222	8.3417847294	0.476394966419	1.00888323672	413
row402	165.054702257	10.828761338	0.476612896686	1.00574753946	883
row403	239.138904973	6.70223023443	0.476612896686	-1.00527378671	1821
row404	206.127345226	9.28120147161	0.482554324064	-0.995362358929	1449
row405	133.105275706	9.28400534311	0.486369323514	0.988435282956	437
row406	132.10193634	9.28268114994	0.488346616874	0.984055667712	417
