massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row204	218.211456299	23.7927692308	0.0482868078311	0.459824039429	1632
row205	314.268843707	3.62943235294	0.0484699838311	0.459824039429	2314
row206	105.073997225	4.86612738095	0.0486012068355	0.459824039429	181
row207	245.149465121	10.7277807692	0.0488918752584	0.460339443858	3822
row208	132.061946324	9.5934468254	0.0495257554078	0.464065852355	545
row209	315.236077445	4.56002619048	0.0504005514018	0.470003228144	2320
row210	318.900007768	1.32323181818	0.0507700303263	0.471194233838	2337
row211	214.252972285	1.00831111111	0.0518776861594	0.479192465993	3686
row212	74.0600448022	10.7591923077	0.0529941150158	0.487195897008	2993
row213	469.388705662	3.43509404762	0.0539773523948	0.493905445153	2598
row214	292.90801239	11.5439675926	0.0566530568997	0.511279667697	2222
row215	143.039627662	0.229320512821	0.0568945081021	0.511279667697	3330
row216	275.103336589	13.5497466667	0.0569977063355	0.511279667697	2083
row217	659.834143745	8.85287777778	0.0570120374884	0.511279667697	2796
row218	445.164696587	4.86508703704	0.057444169693	0.511279667697	2577
row219	185.080955505	4.57201777778	0.0574501011933	0.511279667697	1242
row220	148.993326314	6.60509111111	0.058157516737	0.51297579633	795
row221	114.055064338	9.94367857143	0.0588413863116	0.51297579633	277
row222	84.0574190957	23.8296428571	0.0592393836486	0.51297579633	52
row223	133.085940679	6.99845972222	0.0594787348902	0.51297579633	577
row224	129.956967036	23.7312222222	0.0597969552498	0.51297579633	506
row225	236.072742238	13.626527451	0.059945832996	0.51297579633	4987
row226	111.055276998	6.99614111111	0.0599472800861	0.51297579633	230
row227	343.132734026	3.73403809524	0.0599870863423	0.51297579633	2405
row228	380.173371259	7.00178529412	0.0600094825876	0.51297579633	2472
row229	180.101935323	4.51943777778	0.0604073773979	0.513576684662	1184
row230	297.085422222	23.8921153846	0.0606067919304	0.513576684662	2239
row231	122.096434457	4.39363650794	0.0625849496234	0.524883489815	397
row232	159.091720581	10.348295614	0.0626528298144	0.524883489815	913
row233	544.339696975	4.01733650794	0.0627490267455	0.524883489815	2684
row234	191.164135234	23.2523777778	0.0635740621948	0.527704178012	1332
row235	236.072856903	4.82188809524	0.0639970592663	0.527704178012	1779
row236	127.072683334	2.18949722222	0.0644236782196	0.527704178012	453
row237	340.041253897	10.5911423077	0.0644320069534	0.527704178012	2399
row238	132.964732777	4.04193181818	0.064440017633	0.527704178012	3269
row239	202.143854242	3.89789473684	0.0648607982972	0.528927597829	1453
row240	105.074000965	5.37563636364	0.0652388850562	0.529794112394	3108
row241	690.562088013	3.78738095238	0.066216494504	0.535501858043	2817
row242	585.270711263	3.48459814815	0.0668687316199	0.538541974906	4232
row243	190.086223602	7.00327666667	0.0676339792185	0.53890443547	1311
row244	230.138764121	4.38548181818	0.0677194181106	0.53890443547	4975
row245	229.140931193	6.71567777778	0.0683499351017	0.53890443547	1715
row246	380.173399183	4.61548148148	0.0685669691231	0.53890443547	2473
row247	303.023912702	10.7895416667	0.0686290021377	0.53890443547	4038
row248	257.153170631	10.6920492063	0.068769618046	0.53890443547	1965
row249	518.322451637	4.14768492063	0.0688492583028	0.53890443547	2641
row250	147.998058864	23.8201309524	0.0693589247102	0.540444840473	772
row251	497.342971802	6.96503020833	0.0696006438987	0.540444840473	4195
row252	244.190632988	23.3864509804	0.0698982820708	0.540602189508	1865
row253	804.55026652	4.48546111111	0.0705343142283	0.543173160561	2936
row254	327.174303495	3.72545769231	0.0708220947391	0.543173160561	2366
row255	297.056623019	14.0923038462	0.0715022905961	0.543173160561	4020
row256	159.11286672	7.06868111111	0.0720663199887	0.543173160561	918
row257	120.972291946	10.5188416667	0.0720813043684	0.543173160561	386
row258	292.907827938	13.7712637255	0.072286653566	0.543173160561	2223
row259	652.732709885	9.26684375	0.072411337009	0.543173160561	2788
row260	394.189169747	4.60828690476	0.072460247176	0.543173160561	2510
row261	249.18480613	23.0878939394	0.0733749918707	0.546200161324	5025
row262	706.537002563	3.57654722222	0.0736604009357	0.546200161324	2829
row263	234.01467514	10.1493888889	0.0740924483617	0.546200161324	3770
row264	96.0556013925	23.1813690476	0.07411963662	0.546200161324	6338
row265	132.725138187	3.43023333333	0.0750268921541	0.546200161324	561
row266	115.086633364	5.8803625	0.0751825227621	0.546200161324	309
row267	86.0600168705	8.608721875	0.0753077206393	0.546200161324	3037
row268	694.847233822	13.0779657895	0.0757974338245	0.546200161324	2818
row269	153.957729158	15.1846055556	0.0759965081253	0.546200161324	850
row270	391.284000397	9.493125	0.0764106936608	0.546200161324	2500
row271	854.573667254	3.28434880952	0.0766092984554	0.546200161324	2972
row272	139.050263038	8.51575641026	0.0768573207999	0.546200161324	630
row273	1015.67129211	4.10498166667	0.0770072811625	0.546200161324	2986
row274	174.112563133	4.57765625	0.0772853144457	0.546200161324	1120
row275	405.199172974	12.4299128205	0.0774305826075	0.546200161324	4180
row276	106.971562147	23.74503125	0.0774627952235	0.546200161324	209
row277	143.154399647	2.95145784314	0.0776826994474	0.546200161324	687
row278	276.659603119	23.2201527778	0.0779084888907	0.546200161324	7528
row279	80.0494350087	3.88847272727	0.0788489890031	0.550812471566	39
row280	162.058344061	8.24122575758	0.0797516593352	0.555128514444	5675
row281	141.065873282	8.7921531746	0.0812910765631	0.560941612773	653
row282	785.650817871	6.60397333333	0.0815735425911	0.560941612773	2910
row283	176.074062548	4.45874035088	0.0819152831306	0.560941612773	1142
row284	257.149284363	23.6496979167	0.0821171722177	0.560941612773	3874
row285	131.117908679	7.02739298246	0.0823625618342	0.560941612773	537
row286	157.122407701	3.89789074074	0.0824613728684	0.560941612773	889
row287	659.834248262	9.22746372549	0.0826014586279	0.560941612773	2794
row288	244.154285855	7.52161018519	0.0829232733617	0.561171735354	1862
row289	802.686762029	4.35013484848	0.0836035250316	0.563817544244	4296
row290	114.055003847	4.4970047619	0.0846505584631	0.567687273992	278
row291	178.902956963	15.1699885417	0.084759875183	0.567687273992	1157
row292	227.138996669	4.59113928571	0.0855723911885	0.57116640557	1686
row293	577.469028473	3.36630208333	0.0871187314736	0.579503097755	2726
row294	150.091391312	4.23195789474	0.0881268936655	0.584215359708	815
row295	255.101444244	3.94373095238	0.0886150374703	0.584247573468	1947
row296	132.14204487	9.62040087719	0.088731288736	0.584247573468	560
row297	568.339800153	3.96800634921	0.0900253191653	0.5907722123	2714
row298	332.894544161	12.5153615385	0.0903640370835	0.591005061328	2389
row299	215.094394684	9.6729175	0.0913519712942	0.595468200844	1587
row300	84.0637435913	23.8813229167	0.0924386172503	0.600542883403	57
row301	145.028226217	23.1378333333	0.0928687913369	0.601333137261	713
row302	88.0756597017	6.76219473684	0.0942068811339	0.60650656392	75
row303	239.106567383	3.88190873016	0.0942901430825	0.60650656392	1814
row304	205.118725425	9.48004035088	0.094787512159	0.607700201309	1479
row305	118.052244641	9.93606984127	0.0955362091876	0.610342285963	343
row306	257.149414825	4.48783	0.0958259309926	0.610342285963	1960
row307	214.099170082	4.81557017544	0.0968243302047	0.611767325448	1579
row308	288.252950815	22.9913076923	0.0968828971003	0.611767325448	2202
row309	212.935863018	23.6999791667	0.0972318521129	0.611767325448	1553
row310	142.948084089	12.8609805556	0.0973052185166	0.611767325448	678
row311	274.909975492	23.2532692308	0.0977643068739	0.612677280056	3935
row312	274.909946987	2.81171785714	0.0986103976935	0.615998926618	2076
row313	229.140884399	0.368736363636	0.0991389153783	0.617321872436	3757
row314	194.117663066	9.51304166667	0.0994646473269	0.617377699491	3601
row315	235.080445426	10.5900654762	0.100762529233	0.62150734499	3778
row316	168.067172711	4.44365384615	0.100767737823	0.62150734499	4735
row317	291.163152521	23.1557727273	0.102126159207	0.627898688627	2215
row318	239.922586568	14.3700766667	0.103241554486	0.632760344944	1826
row319	136.048202006	8.70352222222	0.1037166307	0.633679351834	3283
row320	545.342998686	4.00963492063	0.104124354313	0.634182395489	2686
row321	157.073808034	12.3229685185	0.104897240677	0.635162454064	3407
row322	120.065550717	5.32735606061	0.105019903037	0.635162454064	3187
row323	100.086907864	23.7714479167	0.105262941335	0.635162454064	119
row324	327.007959702	10.6640705882	0.106100964576	0.638230407373	2362
row325	745.591999599	3.54763095238	0.106587168309	0.638230407373	2855
row326	519.32590303	4.16056507937	0.106753777734	0.638230407373	2642
row327	403.232395519	6.60123939394	0.108560512766	0.647047215231	2528
row328	120.97228241	4.85274722222	0.109552902943	0.647437209025	385
row329	70.0650482178	19.1044375	0.10991502121	0.647437209025	2
row330	169.19512646	3.63357179487	0.109934150734	0.647437209025	1049
row331	145.028149605	23.5718333333	0.1099699868	0.647437209025	712
row332	196.12615159	4.58818823529	0.110286892456	0.647437209025	1396
row333	403.232298418	23.1140151515	0.110961770059	0.64944291245	2527
row334	164.066903251	4.76286428571	0.112399055343	0.655885505578	976
row335	832.583548991	3.49342777778	0.112916258115	0.656923835696	2964
row336	174.112537861	10.0589020833	0.113565573475	0.656923835696	1121
row337	310.20116255	6.9872712963	0.113893024766	0.656923835696	2290
row338	266.121444702	5.39869242424	0.113925221378	0.656923835696	3902
row339	362.216660817	3.69584583333	0.114858796734	0.66035337709	4136
row340	346.222476196	3.72728416667	0.115741624631	0.660843601819	2424
row341	203.139179775	10.6508380952	0.115940001131	0.660843601819	1462
row342	225.090970993	3.72632583333	0.115961268252	0.660843601819	1664
row343	287.09991696	7.00404649123	0.116480510025	0.661867387867	2182
row344	731.855056763	10.7938875	0.117692808333	0.665482993142	2843
row345	326.377943559	1.14814393939	0.117799708894	0.665482993142	2359
row346	122.081143188	12.8137641667	0.118549348587	0.666613882136	395
row347	610.865072632	11.9781616667	0.118812967316	0.666613882136	2750
row348	139.05025355	7.39290277778	0.119748053756	0.666613882136	628
row349	136.061851978	9.49364583333	0.119957349625	0.666613882136	599
row350	338.341491699	23.0150128205	0.119995637442	0.666613882136	2395
row351	196.118039058	17.7328333333	0.120381257004	0.666613882136	1394
row352	232.117863973	6.99351746032	0.120588646029	0.666613882136	1735
row353	246.133566423	8.44025757576	0.121077769103	0.666613882136	5020
row354	242.138509577	7.01141212121	0.121078149962	0.666613882136	1844
row355	140.010727776	23.5442037037	0.122654979889	0.66996784973	640
row356	146.08119812	7.88408583333	0.123088334062	0.66996784973	739
row357	235.080363223	23.8224912281	0.123353149028	0.66996784973	1775
row358	181.162796422	4.07111403509	0.123883053943	0.66996784973	1204
row359	735.572267151	3.5454275	0.124065054931	0.66996784973	2848
row360	256.165409851	4.4624425	0.124212212954	0.66996784973	1953
row361	302.196092151	3.7520515873	0.124416682575	0.66996784973	2256
row362	213.098479207	4.73929333333	0.124549615938	0.66996784973	3675
row363	186.131834121	4.59373492063	0.124781203487	0.66996784973	1260
row364	225.188989003	9.45948611111	0.125124831863	0.66996784973	3739
row365	256.058762984	23.8901060606	0.125748900073	0.671464674638	5041
row366	150.058187786	6.21005526316	0.12618471591	0.671950850571	3379
row367	610.183579665	3.36692179487	0.127200125129	0.673636467843	2747
row368	221.034644183	9.93715588235	0.127323213238	0.673636467843	3721
row369	586.273361206	3.49705119048	0.127615428887	0.673636467843	6228
row370	120.090521313	9.9314515873	0.128404504393	0.673636467843	380
row371	156.101998102	4.56905714286	0.128440414827	0.673636467843	867
row372	383.21745535	4.38148717949	0.129031034293	0.673636467843	2487
row373	156.138375963	23.7303452381	0.129256082194	0.673636467843	870
row374	258.206274245	3.73540462963	0.129266310402	0.673636467843	3880
row375	176.116321564	19.1470740741	0.13066599557	0.6755599545	1145
row376	131.117881775	0.854636111111	0.130725952822	0.6755599545	3261
row377	106.045308352	23.7442604167	0.130789961016	0.6755599545	203
row378	153.091087818	3.93810416667	0.131583019405	0.6755599545	848
row379	87.0789089203	12.1327458333	0.131589099909	0.6755599545	74
row380	329.005057017	9.46730277778	0.131715127096	0.6755599545	4090
row381	411.779769	23.7427843137	0.132395730647	0.675590256492	2541
row382	188.070661999	10.3545087302	0.132671145114	0.675590256492	1275
row383	168.946040259	23.7077592593	0.132760938038	0.675590256492	1039
row384	123.055262248	7.00477222222	0.13395092184	0.679870694444	422
row385	285.205891002	3.66050606061	0.134730601389	0.680898073069	2169
row386	230.247865677	4.236625	0.135178854672	0.680898073069	1725
row387	96.0551450393	23.8786960784	0.135391303146	0.680898073069	99
row388	746.874046326	9.57894583333	0.135550770832	0.680898073069	6255
row389	221.096156892	3.68533888889	0.135926018841	0.681027791058	1643
row390	188.070641258	8.00115	0.137549791144	0.683898701165	5797
row391	536.165692139	3.3769425	0.137552508348	0.683898701165	2673
row392	246.123663766	10.3577928571	0.137892681661	0.683898701165	1873
row393	212.212129593	0.0315916666667	0.137902611369	0.683898701165	1552
row394	105.074001312	8.45689880952	0.138706780629	0.686140902149	3107
row395	105.033403778	3.73996833333	0.139523073943	0.688431572444	172
row396	180.086613973	12.5121619048	0.14129737421	0.691554501963	1175
row397	142.122728984	23.6782777778	0.141566768371	0.691554501963	5554
row398	214.08232044	8.28480952381	0.141931840542	0.691554501963	1575
row399	288.216724941	3.7380468254	0.142212053343	0.691554501963	2193
row400	216.159511021	3.84889761905	0.142544948999	0.691554501963	1603
row401	193.143531351	23.6156960784	0.142933433868	0.691554501963	1352
row402	330.227518082	3.73217395833	0.143142727524	0.691554501963	2383
row403	811.666349523	6.6716745098	0.144013788629	0.691554501963	2946
row404	119.089645204	9.93676666667	0.144411747537	0.691554501963	361
row405	118.086249942	9.93559761905	0.144932781283	0.691554501963	349
row406	246.867661794	12.4693152778	0.145251352965	0.691554501963	1886
row407	157.097239903	7.02317222222	0.145270321862	0.691554501963	881
row408	146.106169267	9.4975030303	0.145897967762	0.691554501963	741
row409	370.233334859	23.3156388889	0.146103392208	0.691554501963	2456
row410	115.075367375	3.87382894737	0.146119117165	0.691554501963	304
row411	235.080370222	13.5353392857	0.146138442674	0.691554501963	1772
row412	145.133567333	4.21419166667	0.146193702	0.691554501963	723
row413	314.232438308	3.69897307692	0.146659421107	0.691554501963	4065
row414	268.13915507	3.76640694444	0.147340503397	0.691554501963	5059
